,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,Id,LogProbWord,ProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect,CorrectInt,CorrectedCorrectInt,NormalizedEditDistance,NED < .1,
2499,Where can you can enjoy music in public ?,Where can you can enjoy xaujd in public ?,music,xaujd,5,24,29,0.8,749,-2.47432174,0.00335489,Where can you can enjoy music in public ?,24,29,"['A) theatre', 'B) elevator', 'C) opera', 'D) cassettes', 'E) store']",A) theatre,A) theatre,TRUE,TRUE,Where can you enjoy music in public?,A) theatre,TRUE,1,1,1,0,
2500,Where would you get sports equipment if you do not have any?,Where would you get sports equipment if you do not have any?,sports equipment,sports equipment,0,20,36,0,751,,2.11E-05,Where would you get sports equipment if you do not have any?,20,36,"['A) sporting goods store', 'B) sears', 'C) pool', 'D) sporting event', 'E) school']",A) sporting goods store,A) sporting goods store,TRUE,TRUE,Where would you get sports equipment if you do not have any?,A) sporting goods store,TRUE,1,1,0,1,
2501,Where would you get sports equipment if you do not have any?,Where would you get sports equipmein if you do not have any?,sports equipment,sports equipmein,2,20,36,0.1,751,-4.675305629,2.11E-05,Where would you get sports equipment if you do not have any?,20,36,"['A) sporting goods store', 'B) sears', 'C) pool', 'D) sporting event', 'E) school']",A) sporting goods store,A) sporting goods store,TRUE,TRUE,Where would you get sports equipment if you do not have any?,A) sporting goods store,TRUE,1,1,0.125,0,
2502,Where would you get sports equipment if you do not have any?,Where would you get sprts eqzipent if you do not have any?,sports equipment,sprts eqzipent,3,20,34,0.2,751,-4.675305629,2.11E-05,Where would you get sports equipment if you do not have any?,20,36,"['A) sporting goods store', 'B) sears', 'C) pool', 'D) sporting event', 'E) school']",A) sporting goods store,A) sporting goods store,TRUE,TRUE,Where would you get sports equipment if you do not have any?,A) sporting goods store,TRUE,1,1,0.214285714,0,
2503,Where would you get sports equipment if you do not have any?,Where would you get eorgss equimeut if you do not have any?,sports equipment,eorgss equimeut,6,20,35,0.4,751,-4.675305629,2.11E-05,Where would you get sports equipment if you do not have any?,20,36,"['A) sporting goods store', 'B) sears', 'C) pool', 'D) sporting event', 'E) school']",A) sporting goods store,A) sporting goods store,TRUE,TRUE,Where would you get sports equipment if you do not have any?,A) sporting goods store,TRUE,1,1,0.4,0,
2504,Where would you get sports equipment if you do not have any?,Where would you get bptoq upoth if you do not have any?,sports equipment,bptoq upoth,12,20,31,0.8,751,-4.675305629,2.11E-05,Where would you get sports equipment if you do not have any?,20,36,"['A) sporting goods store', 'B) sears', 'C) pool', 'D) sporting event', 'E) school']",A) sporting goods store,A) sporting goods store,TRUE,TRUE,Where would you get toothpaste if you do not have any?,A) sporting goods store,TRUE,1,1,1.090909091,0,
2505,"A human is hitch hiking near Hoboken, where is he?","A human is hitch hiking near Hoboken, where is he?",human,human,0,2,7,0,753,,0.000436485,"A human is hitch hiking near Hoboken, where is he?",2,7,"['A) new jersey', 'B) homes', 'C) department store', 'D) near italy', 'E) new orleans']",A) new jersey,A) New Jersey,TRUE,TRUE,"A human is hitchhiking near Hoboken, where is he?",A) New Jersey,TRUE,1,1,0,1,
2506,"A human is hitch hiking near Hoboken, where is he?","A humac is hitch hiking near Hoboken, where is he?",human,humac,1,2,7,0.1,753,-3.360030456,0.000436485,"A human is hitch hiking near Hoboken, where is he?",2,7,"['A) new jersey', 'B) homes', 'C) department store', 'D) near italy', 'E) new orleans']",A) new jersey,A) New Jersey,TRUE,TRUE,"A human is hitchhiking near Hoboken, where is he?",A) New Jersey,TRUE,1,1,0.2,0,
2507,"A human is hitch hiking near Hoboken, where is he?","A hmuan is hitch hiking near Hoboken, where is he?",human,hmuan,2,2,7,0.2,753,-3.360030456,0.000436485,"A human is hitch hiking near Hoboken, where is he?",2,7,"['A) new jersey', 'B) homes', 'C) department store', 'D) near italy', 'E) new orleans']",A) new jersey,A) New Jersey,TRUE,TRUE,"A human is hitchhiking near Hoboken, where is he?",A) New Jersey,TRUE,1,1,0.4,0,
2508,"A human is hitch hiking near Hoboken, where is he?","A hnma is hitch hiking near Hoboken, where is he?",human,hnma,2,2,6,0.4,753,-3.360030456,0.000436485,"A human is hitch hiking near Hoboken, where is he?",2,7,"['A) new jersey', 'B) homes', 'C) department store', 'D) near italy', 'E) new orleans']",A) new jersey,A) New Jersey,TRUE,TRUE,"A man is hitchhiking near Hoboken, where is he?",A) New Jersey,TRUE,1,1,0.5,0,
2509,"A human is hitch hiking near Hoboken, where is he?","A mhan is hitch hiking near Hoboken, where is he?",human,mhan,3,2,6,0.8,753,-3.360030456,0.000436485,"A human is hitch hiking near Hoboken, where is he?",2,7,"['A) new jersey', 'B) homes', 'C) department store', 'D) near italy', 'E) new orleans']",A) new jersey,A) New Jersey,TRUE,TRUE,"A man is hitchhiking near Hoboken, where is he?",A) New Jersey,TRUE,1,1,0.75,0,
2510,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?","His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",general store,general store,0,13,26,0,755,,4.35E-06,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",13,26,"['A) shopping mall', 'B) barn', 'C) salt', 'D) old west', 'E) checkers']",A) shopping mall,A) shopping mall,TRUE,TRUE,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",A) shopping mall,TRUE,1,1,0,1,
2511,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?","His favorite general strom had most things, and if it didn't it was conveniently located with other shops in the what?",general store,general strom,3,13,26,0.2,755,-5.361158763,4.35E-06,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",13,26,"['A) shopping mall', 'B) barn', 'C) salt', 'D) old west', 'E) checkers']",A) shopping mall,A) shopping mall,TRUE,TRUE,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",A) shopping mall,TRUE,1,1,0.230769231,0,
2512,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?","His favorite zeenral  stoee had most things, and if it didn't it was conveniently located with other shops in the what?",general store,zeenral  stoee,5,13,27,0.4,755,-5.361158763,4.35E-06,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",13,26,"['A) shopping mall', 'B) barn', 'C) salt', 'D) old west', 'E) checkers']",A) shopping mall,A) shopping mall,TRUE,TRUE,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",A) shopping mall,TRUE,1,1,0.357142857,0,
2513,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?","His favorite ekral rrgd had most things, and if it didn't it was conveniently located with other shops in the what?",general store,ekral rrgd,8,13,23,0.8,755,-5.361158763,4.35E-06,"His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?",13,26,"['A) shopping mall', 'B) barn', 'C) salt', 'D) old west', 'E) checkers']",A) shopping mall,A) shopping mall,TRUE,TRUE,"His favorite local store had most things, and if it didn't it was conveniently located with other shops in the what?",A) shopping mall,TRUE,1,1,0.8,0,
2514,Where would the reception desk be located in a hotel?,Where would the reception desk be located in a hotel?,reception desk,reception desk,0,16,30,0,756,,9.71E-05,Where would the reception desk be located in a hotel?,16,30,"['A) lobby', 'B) seated restaurant', 'C) office park', 'D) building', 'E) motel']",A) lobby,A) lobby,TRUE,TRUE,Where would the reception desk be located in a hotel?,A) lobby,TRUE,1,1,0,1,
2515,Where would the reception desk be located in a hotel?,Where would the recepion des be located in a hotel?,reception desk,recepion des,2,16,28,0.1,756,-4.013000991,9.71E-05,Where would the reception desk be located in a hotel?,16,30,"['A) lobby', 'B) seated restaurant', 'C) office park', 'D) building', 'E) motel']",A) lobby,A) lobby,TRUE,TRUE,Where would the reception desk be located in a hotel?,A) lobby,TRUE,1,1,0.166666667,0,
2516,Where would the reception desk be located in a hotel?,Where would the rtceptiondesk be located in a hotel?,reception desk,rtceptiondesk,2,16,29,0.2,756,-4.013000991,9.71E-05,Where would the reception desk be located in a hotel?,16,30,"['A) lobby', 'B) seated restaurant', 'C) office park', 'D) building', 'E) motel']",A) lobby,A) lobby,TRUE,TRUE,Where would the reception desk be located in a hotel?,A) lobby,TRUE,1,1,0.153846154,0,
2517,Where would the reception desk be located in a hotel?,Where would the recctpii odesk be located in a hotel?,reception desk,recctpii odesk,6,16,30,0.4,756,-4.013000991,9.71E-05,Where would the reception desk be located in a hotel?,16,30,"['A) lobby', 'B) seated restaurant', 'C) office park', 'D) building', 'E) motel']",A) lobby,A) lobby,TRUE,TRUE,Where would the reception desk be located in a hotel?,A) lobby,TRUE,1,1,0.428571429,0,
2518,Where would the reception desk be located in a hotel?,Where would the crckpnksex be located in a hotel?,reception desk,crckpnksex,10,16,26,0.8,756,,9.71E-05,Where would the reception desk be located in a hotel?,16,30,"['A) lobby', 'B) seated restaurant', 'C) office park', 'D) building', 'E) motel']",A) lobby,"The term ""crckpnksex"" does not make sense and is not recognizable. Could you please provide the correct term or clarify the question?",FALSE,FALSE,Where would the concierge be located in a hotel?,A) lobby,TRUE,0,1,1,0,
2519,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,little,little,0,16,22,0,757,,0.453734457,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,16,22,"['A) large', 'B) big', 'C) see work', 'D) lot of', 'E) bog']",A) large,A) large,TRUE,TRUE,Sarah was not a little girl anymore. She learned the hard way when buying new clothes. What size might she have worn?,A) large,TRUE,1,1,0,1,
2520,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,Sarah was not a lwttel girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,little,lwttel,3,16,22,0.2,757,-0.343198238,0.453734457,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,16,22,"['A) large', 'B) big', 'C) see work', 'D) lot of', 'E) bog']",A) large,A) large,TRUE,TRUE,Sarah was not a little girl anymore. She learned the hard way when buying new clothes. What size might she have worn?,A) large,TRUE,1,1,0.5,0,
2521,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,Sarah was not a yilte girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,little,yilte,3,16,21,0.4,757,-0.343198238,0.453734457,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,16,22,"['A) large', 'B) big', 'C) see work', 'D) lot of', 'E) bog']",A) large,A) large,TRUE,TRUE,Sarah was not a little girl anymore. She learned the hard way when buying new clothes. What size might she have worn?,A) large,TRUE,1,1,0.6,0,
2522,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,Sarah was not a litlet girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,little,litlet,2,16,22,0.8,757,-0.343198238,0.453734457,Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?,16,22,"['A) large', 'B) big', 'C) see work', 'D) lot of', 'E) bog']",A) large,A) large,TRUE,TRUE,Sarah was not a little girl anymore. She learned the hard way when buying new clothes. What size might she have worn?,A) large,TRUE,1,1,0.333333333,0,
2523,Where would using a boat require navigation skills?,Where would using a boat require navigation skills?,boat,boat,0,20,24,0,758,,0.108777642,Where would using a boat require navigation skills?,20,24,"['A) boattail', 'B) river', 'C) indiana', 'D) garage', 'E) ocean']",E) ocean,E) ocean,TRUE,TRUE,Where would using a boat require navigation skills?,E) ocean,TRUE,1,1,0,1,
2524,Where would using a boat require navigation skills?,Where would using a bota require navigation skills?,boat,bota,2,20,24,0.2,758,-0.963460359,0.108777642,Where would using a boat require navigation skills?,20,24,"['A) boattail', 'B) river', 'C) indiana', 'D) garage', 'E) ocean']",E) ocean,B) river,FALSE,TRUE,Where would using a boat require navigation skills?,E) ocean,TRUE,0,1,0.5,0,
2525,Where would using a boat require navigation skills?,Where would using a bat require navigation skills?,boat,bat,1,20,23,0.4,758,-0.963460359,0.108777642,Where would using a boat require navigation skills?,20,24,"['A) boattail', 'B) river', 'C) indiana', 'D) garage', 'E) ocean']",E) ocean,B) river,FALSE,TRUE,Where would using a map require navigation skills?,B) river,FALSE,0,0,0.333333333,0,
